Municipality,Year,DVASA,Fertility,Population,Population100,Men65,Monthly_Gain,Wage_Gap,Middle_Aged_Women,Unemployment_Total,Unemployment_Male,Unemployment_Female,Marriages,Elderly_Dependency,Youth_Dependency,Female_Doctors,Total_Doctors,Mental_Health,SS_Pensions,GER,GER_Men,GER_Women,Divorces
Montemor-o-Novo,2019,0.07030101616923372,1.28,15647,156.47,12.66696491340193,956.7,84.41609038667575,18.195181184891673,1.775420208346648,0.7656419760976545,1.0091391321020005,0.3834600881958203,50.3,17.9,42.30769230769231,0.1661660382181888,0.0,0.9,86.6,75.4,99.5,26.7
Mora,2019,0.28999516674722087,1.29,4138,41.38,13.75060415659739,916.7,80.92271753941989,17.061382310294828,1.739971000483325,0.7443209279845335,0.9956500724987917,0.28999516674722087,57.1,17.5,50.0,0.14499758337361043,0.0,1.2,63.6,64.3,63.0,16.7
Mourão,2019,0.20408163265306123,1.53,2450,24.5,9.387755102040817,853.5,90.74220069827685,18.93877551020408,6.93061224489796,3.289795918367347,3.6408163265306124,0.32653061224489793,34.3,20.1,0.0,0.08163265306122448,0.0,0.8,70.15845353431499,66.01211177944961,77.28755037397859,62.5
Portel,2019,0.17158544955387783,1.46,5828,58.28,11.187371310912834,943.2,84.78768991040126,17.621825669183252,3.018188057652711,1.2251201098146878,1.7930679478380234,0.1887439945092656,45.2,18.7,28.571428571428573,0.12010981468771448,0.0,0.9,10.3,15.6,6.1,27.3
Redondo,2019,0.28333070990083425,1.3,6353,63.53,10.483236266330866,895.8,96.79162072767365,19.974815048008814,3.0946009759168893,1.2057295765779945,1.888871399338895,0.28333070990083425,40.3,19.1,85.71428571428571,0.11018416496143554,14.285714285714286,0.8,64.4,71.1,58.3,38.9
Reguengos de Monsaraz,2019,0.21967049425861207,1.56,10015,100.15,9.98502246630055,934.7,86.2557350887692,18.71193210184723,3.9061407888167743,1.6615077383924113,2.2446330504243632,0.2496255616575137,39.7,20.0,53.84615384615385,0.12980529206190713,7.6923076923076925,0.8,112.8,107.6,118.9,100.0
Vendas Novas,2019,0.45313194135939583,1.26,11255,112.55,11.61261661483785,1014.6,79.38619833244633,19.74233673922701,1.7805419813416261,0.8556197245668592,0.9249222567747667,0.22212350066637052,46.6,20.6,50.0,0.15992892047978677,0.0,0.8,133.4,132.1,134.8,72.0
Viana do Alentejo,2019,0.21379980563654033,1.6,5145,51.45,8.571428571428571,891.0,85.23202341137124,20.42759961127308,3.067055393586006,1.3663751214771622,1.6987366375121478,0.44703595724003886,33.5,20.4,60.0,0.09718172983479105,0.0,0.8,95.9,93.8,97.6,30.4
Vila Viçosa,2019,0.1044932079414838,1.13,7656,76.56,10.553814002089863,1041.2,80.0892458723784,19.292058516196448,2.8252351097178683,1.1833855799373039,1.6418495297805642,0.49634273772204807,38.2,17.5,33.333333333333336,0.23510971786833856,0.0,0.8,172.9,177.8,168.1,23.7
Albufeira,2019,0.3106337892506261,2.04,41528,415.28,7.332402234636872,975.7,88.48086586780055,21.90088614910422,4.603881718358698,2.1077345405509536,2.4963879791947603,0.4743787324214988,25.3,25.2,53.191489361702125,0.22635330379502988,0.0,0.3,120.0,120.9,119.1,50.8
Alcoutim,2019,0.2315886984715146,1.6,2159,21.59,20.33348772579898,819.3,89.59001374255611,13.246873552570635,1.6442797591477536,0.968040759610931,0.6762389995368225,1.5284854099119962,97.9,15.0,37.5,0.37054191755442334,0.0,1.6,70.15845353431499,66.01211177944961,77.28755037397859,6.1
Aljezur,2019,0.21451555237754738,1.8,5594,55.94,13.925634608509117,836.8,92.97477830243004,16.785841973543082,2.457990704326064,1.1762602788702181,1.2835180550589917,0.44690740078655705,54.7,22.7,69.23076923076923,0.23239184840900967,0.0,0.6,70.15845353431499,66.01211177944961,77.28755037397859,20.0
Castro Marim,2019,0.17636684303350972,1.76,6237,62.37,12.602212602212603,850.3,91.55405405405403,19.41638608305275,2.3488856822190156,1.1319544652877986,1.216931216931217,0.8497675164341831,45.2,18.3,66.66666666666667,0.1924001924001924,0.0,0.7,70.15845353431499,66.01211177944961,77.28755037397859,13.2
Faro,2019,0.36548389740227816,2.07,61015,610.15,9.34360403179546,1138.1,86.37704918032787,20.50151602065066,2.1273457346554125,0.9669753339342785,1.1603704007211342,0.2818978939605015,35.0,24.9,47.61194029850746,1.0980906334507907,1.492537313432836,0.4,165.6,149.9,184.3,53.5
Lagoa,2019,0.34706967753273,1.63,22762,227.62,9.278622265178807,987.0,88.6904761904762,20.806607503734295,3.380195061945347,1.4915209559792637,1.8886741059660836,0.44372199279500923,32.6,22.5,43.03797468354431,0.34706967753273,1.2658227848101269,0.5,48.6,54.7,42.3,43.6
Lagos,2019,0.20741423585961677,1.58,30374,303.74,9.106472641074603,944.2,91.70558375634518,20.54717850793442,3.20273918482913,1.4232567327319419,1.7794824520971884,0.2864291828537565,33.1,22.7,51.42857142857143,0.3456903930993613,0.9523809523809524,0.4,127.8,118.0,138.2,63.2
Loulé,2019,0.3886632604043845,1.7,68697,686.97,9.183807153150793,1029.2,87.15277777777777,20.861172976985895,2.776540460282108,1.2418300653594772,1.534710394922631,0.35954990756510474,33.2,23.7,49.17127071823205,0.2634758431954816,1.1049723756906078,0.4,110.2,106.7,113.9,44.9
Monchique,2019,0.13787669883789638,1.69,5077,50.77,16.210360449084106,868.8,89.85428447150935,16.919440614536143,3.114043726610203,1.5974000393933423,1.5166436872168603,1.57573370100453,64.1,17.6,60.0,0.09848335631278313,0.0,1.0,70.15845353431499,66.01211177944961,77.28755037397859,10.0
Olhão,2019,0.2747438351536989,1.58,44405,444.05,8.787298727620763,913.4,91.76223040504998,21.844386893367865,2.094809143114514,0.8807566715459971,1.214052471568517,0.14412791352325188,31.4,24.1,51.45631067961165,0.2319558608264835,0.970873786407767,0.5,88.2,86.2,90.3,128.1
Portimão,2019,0.3100048663554602,1.96,55483,554.83,8.579204440999947,1013.3,87.02233708694848,21.00643440333075,4.010958311554891,1.8115458789178667,2.1994124326370237,0.24331777301155308,31.6,25.8,42.06128133704736,0.6470450408233152,1.1142061281337048,0.4,169.2,161.5,177.5,88.1
São Brás de Alportel,2019,0.28801843317972353,1.89,10416,104.16,9.427803379416282,933.9,94.87179487179488,20.3821044546851,1.7261904761904763,0.7805299539170507,0.9456605222734256,2.544162826420891,34.8,21.7,37.77777777777778,0.43202764976958524,2.2222222222222223,0.5,100.3,107.1,93.3,7.5
Silves,2019,0.3643791751780489,1.86,36226,362.26,10.531110252304975,935.7,91.56291799567856,19.541213493071275,2.602826699055927,1.1074918566775245,1.4956108872080824,0.2760448296803401,38.1,22.3,53.57142857142857,0.15458510462099045,0.0,0.5,91.0,83.3,100.0,64.0
Tavira,2019,0.22013860578883,1.45,24530,245.3,11.630656339176518,885.8,93.31369982547992,19.93885038728088,2.069710558499796,0.8381573583367304,1.2315532001630656,0.2364451691805952,43.6,21.7,47.82608695652174,0.28128821850794944,0.0,0.5,119.1,116.1,122.0,94.8
Vila do Bispo,2019,0.17462165308498254,1.39,5154,51.54,11.854870003880482,960.2,93.4712411705348,19.3441986806364,2.7823050058207217,1.3717500970120295,1.4124951493985254,1.377570818781529,43.9,20.2,50.0,0.11641443538998836,0.0,0.5,70.15845353431499,66.01211177944961,77.28755037397859,5.6
Vila Real de Santo António,2019,0.3306843031628353,1.21,18749,187.49,9.41383540455491,912.2,84.27227672701527,20.737105978985547,2.9585577897487867,1.3936743292975626,1.5648834604512238,0.21867832951090724,35.3,23.4,43.90243902439025,0.21867832951090724,0.0,0.6,140.0,126.5,154.1,85.4
Aguiar da Beira,2019,0.021496130696474634,0.79,4652,46.52,10.683576956147894,786.6,90.23772173283456,21.15219260533104,2.8611349957007737,1.5455717970765261,1.3155631986242475,0.6233877901977644,39.9,13.3,75.0,0.17196904557179707,0.0,1.1,161.0,141.4,188.1,24.1
Almeida,2019,0.051457975986277875,0.78,5830,58.3,14.922813036020584,831.0,86.69332444740643,17.152658662092623,2.1646655231560894,1.1114922813036021,1.0514579759862779,0.2058319039451115,62.6,10.1,26.666666666666668,0.25728987993138935,0.0,1.2,109.4,125.0,98.4,66.7
Celorico da Beira,2019,0.2453810623556582,0.92,6928,69.28,11.980369515011548,940.7,66.22810839069443,17.638568129330253,2.83054272517321,1.4333140877598152,1.3972286374133949,0.28868360277136257,50.8,16.4,33.333333333333336,0.08660508083140878,0.0,0.9,70.7,72.5,69.2,90.0
Figueira de Castelo Rodrigo,2019,0.1969914040114613,0.81,5584,55.84,12.893982808022923,805.9,93.22922875193706,17.084527220630374,3.431232091690544,1.4917621776504297,1.9394699140401144,0.08954154727793695,53.9,18.7,60.0,0.1790830945558739,0.0,1.1,55.0,47.7,62.5,80.0
Fornos de Algodres,2019,0.06625441696113074,0.79,4528,45.28,10.62279151943463,790.2,90.03716580745714,20.318021201413426,3.4761484098939928,1.587897526501767,1.888250883392226,0.13250883392226148,42.5,15.3,46.66666666666666,0.3312720848056537,0.0,1.1,161.5,141.9,177.4,133.3
Gouveia,2019,0.23411641236780495,1.15,12387,123.87,13.489949140227658,864.0,89.75253461244958,17.260030677323,3.2986195204650035,1.5790748365221603,1.7195446839428432,0.25833535157826754,58.5,15.5,51.851851851851855,0.21797045289416322,0.0,1.4,141.5,143.1,139.3,65.6
Guarda,2019,0.2335189509610203,1.32,38969,389.69,9.68462110908671,1054.8,81.39575356769926,19.992814801508892,3.1304370140367985,1.414201031589212,1.7162359824475864,0.33616464369113913,35.4,17.8,51.056338028169016,0.7287844183838436,2.112676056338028,0.7,156.3,150.1,163.4,66.4
Manteigas,2019,0.03325573661456601,1.48,3007,30.07,12.670435650149651,809.3,97.261441090555,16.86065846358497,2.437645493847689,1.1772530761556368,1.2570668440305952,0.3325573661456601,49.3,12.4,42.85714285714285,0.2327901563019621,0.0,1.4,120.0,106.9,130.6,40.0
Mêda,2019,0.30521037715282323,1.13,4587,45.87,14.279485502507086,850.8,87.48631486752792,15.086112927839547,1.2688031393067365,0.49487682581207765,0.7739263134946589,0.30521037715282323,66.2,15.7,62.5,0.17440592980161326,0.0,1.2,60.0,51.7,69.2,64.3
Pinhel,2019,0.31723651744800846,0.65,8511,85.11,14.13464927740571,809.5,91.29868592399669,17.18951944542357,1.8681706027493832,0.6086241334743273,1.2595464692750558,0.2584890142168958,59.8,15.3,31.57894736842105,0.22324051227822816,0.0,1.1,95.3,78.3,115.6,22.7
Sabugal,2019,0.17949929145016533,1.43,10585,105.85,14.870099196976854,846.3,88.08922096472915,15.14407179971658,2.2409069437883797,1.0514879546528106,1.1884742560226735,0.1889466225791214,68.0,13.9,61.53846153846154,0.12281530467642891,7.6923076923076925,1.2,81.6,68.4,96.9,35.0
Seia,2019,0.3148331384366286,1.07,22234,222.34,12.130071062336961,888.4,84.36596447748865,18.323288657011783,2.976522443105154,1.5543761806242693,1.4225960241072233,0.2518665107493029,47.2,16.4,60.294117647058826,0.30583790590986776,4.411764705882353,1.1,134.5,126.3,144.1,87.5
Trancoso,2019,0.2704225352112676,0.7,8875,88.75,12.766197183098592,904.2,88.30433871305806,18.63661971830986,1.9109859154929576,0.7064788732394367,1.2045070422535211,0.4056338028169014,51.6,14.3,52.17391304347826,0.2591549295774648,0.0,1.0,218.8,222.4,213.6,38.9
Vila Nova de Foz Côa,2019,0.4459480239889282,1.09,6503,65.03,12.90173765954175,927.6,81.34409131162059,17.591880670459787,2.987851760725819,1.302475780409042,1.6869137321236352,0.1999077348915885,52.8,14.6,53.84615384615385,0.1999077348915885,0.0,0.9,64.6,63.8,65.1,100.0
Alcobaça,2019,0.11016711791616096,1.27,53555,535.55,9.976659508916068,968.4,80.4331520720045,20.356642703762486,1.8734011763607508,0.7758379236299132,1.0975632527308374,0.2651479787134722,35.7,17.9,55.84415584415584,0.14377742507702362,1.2987012987012987,0.7,115.4,107.9,124.1,71.1
Alvaiázere,2019,0.16674245869334547,0.99,6597,65.97,12.111565863271183,884.4,89.37486433687866,17.614067000151586,1.9766560557829318,0.7427618614521753,1.2338941943307564,0.19705926936486282,54.5,15.8,70.0,0.1515840533575868,0.0,1.3,125.2,106.2,141.0,76.9
Ansião,2019,0.09967605282830799,1.0,12039,120.39,11.07234820167788,890.2,83.43711083437111,19.760777473212062,2.006811196943268,0.8248193371542487,1.181991859789019,0.224271118863693,43.8,15.8,50.0,0.149514079242462,0.0,1.0,178.2,200.0,154.1,25.9
Batalha,2019,0.18167011213431059,1.24,15963,159.63,8.939422414333146,1011.3,79.96545768566494,21.280461066215622,1.490321368163879,0.49677378938795963,0.9941740274384514,0.570068282904216,31.8,20.4,69.23076923076923,0.16287665225834744,0.0,0.6,76.7,74.6,78.9,23.1
Bombarral,2019,0.21500238891543239,1.1,12558,125.58,10.694378085682434,902.6,87.45437480446346,19.804108934543716,1.8418537983755376,0.6864150342411213,1.1554387641344164,0.46982003503742636,38.4,18.8,55.0,0.1592610288262462,0.0,0.7,97.4,89.6,104.3,42.4
Caldas da Rainha,2019,0.17529665587918014,1.18,51912,519.12,9.223300970873787,943.0,80.30561883067578,20.806364617044228,2.0850670365233475,0.8158036677454154,1.2692633687779318,0.2947295423023578,33.8,19.6,57.35294117647059,0.39297272306981046,1.4705882352941178,0.6,182.9,169.6,197.3,69.3
Castanheira de Pêra,2019,0.38255547054322875,0.34,2614,26.14,15.03442999234889,912.9,80.21400778210116,15.30221882172915,2.9495026778882933,1.461361897475134,1.48814078041316,0.2677888293802601,65.3,13.9,100.0,0.03825554705432287,0.0,1.6,70.15845353431499,66.01211177944961,77.28755037397859,85.7
Figueiró dos Vinhos,2019,0.19755747126436782,1.3,5568,55.68,12.71551724137931,875.4,91.16619349202884,17.11566091954023,3.2058189655172415,1.3900862068965518,1.8157327586206895,0.21551724137931036,54.5,16.2,41.66666666666666,0.21551724137931036,0.0,1.2,108.9,95.3,119.5,75.0
Leiria,2019,0.1732299807610943,1.37,125267,1252.67,8.926532925670767,1092.0,79.55778055903212,21.34241260667215,1.967317809159635,0.7587792475272817,1.2085385616323534,0.30894010393798843,31.1,20.7,59.27342256214149,0.41750820247950376,2.103250478011472,0.5,121.4,116.8,126.2,58.1
Marinha Grande,2019,0.29084865482497146,1.31,38508,385.08,9.803157785395243,1303.6,69.9931926480599,20.922925106471382,2.798119871195596,1.1314532045289292,1.6666666666666665,0.23112080606627194,35.2,21.0,56.09756097560975,0.10647138256985562,0.0,0.6,139.5,132.7,146.6,104.5
Nazaré,2019,0.2965054712319096,1.49,14165,141.65,9.643487469114014,881.1,85.08707894462405,19.894105188845746,2.3000352982703847,0.9798799858806919,1.3201553123896927,0.7836216025414754,37.7,21.9,52.17391304347826,0.16237204376985528,0.0,0.7,97.2,92.6,102.6,26.1
Óbidos,2019,0.08438818565400844,1.45,11850,118.5,10.50632911392405,966.8,82.55703422053232,19.80590717299578,1.6303797468354428,0.6582278481012658,0.9721518987341773,0.5907172995780591,38.2,20.2,76.92307692307692,0.10970464135021098,0.0,0.7,47.5,47.4,47.5,22.9
Pedrógão Grande,2019,0.29325513196480935,0.83,3410,34.1,11.407624633431086,850.4,99.48387096774194,17.712609970674485,2.870967741935484,1.1700879765395893,1.7008797653958942,0.1759530791788856,49.7,16.2,33.333333333333336,0.0879765395894428,0.0,1.2,153.9,189.3,120.3,166.7
Peniche,2019,0.16980491302215012,1.71,26501,265.01,9.599637749518886,904.2,83.97520577177116,19.78415908833629,2.705558280819592,1.2210859967548395,1.4844722840647522,0.35470359609071356,36.3,22.5,38.63636363636363,0.16603147051054679,0.0,0.7,87.3,79.4,95.7,41.5
Pombal,2019,0.15351431180894268,1.22,51461,514.61,10.318493616525135,996.9,80.04406095098219,19.659548007228775,1.9045490759993005,0.7343425118050562,1.1702065641942443,0.26622102174462214,39.1,18.5,54.23728813559322,0.229299858145003,0.847457627118644,0.7,126.4,129.7,122.9,65.0
Porto de Mós,2019,0.2534908700322234,1.48,23275,232.75,9.731471535982815,1055.1,80.47249585912301,19.767991407089152,1.7263157894736842,0.719656283566058,1.0066595059076262,0.22341568206229862,35.5,19.2,51.72413793103448,0.12459720730397422,0.0,0.7,87.8,84.8,91.3,65.4
Alenquer,2019,0.1611731589939163,1.55,44052,440.52,8.178970307818034,1131.8,79.7483865697247,21.290747298647055,2.1921819667665488,0.914373921728866,1.2778080450376827,0.4925996549532371,29.3,23.2,64.38356164383562,0.16571324797966042,0.0,0.5,88.1,81.0,96.3,33.2
Amadora,2019,0.2775574940523394,1.85,184106,1841.06,9.66454107959545,1387.8,83.893828976399,20.411610702530066,2.1820581621457205,0.9228379303227489,1.2592202318229717,0.13307551084701205,38.5,25.7,57.69230769230769,0.31069058042649345,1.7482517482517483,0.5,133.3,137.2,129.2,115.1
Arruda dos Vinhos,2019,0.22060731897222943,1.35,15412,154.12,8.110563197508435,1080.2,80.96873926485743,21.275629379704128,1.6370360757851026,0.6598754217492863,0.9771606540358162,0.5515182974305736,29.5,23.3,58.8235294117647,0.22060731897222943,2.9411764705882355,0.5,128.5,125.0,132.3,38.8
Azambuja,2019,0.2333157245994013,1.38,22716,227.16,9.77284733227681,1018.9,94.06519654841804,17.762810353935553,1.755150554675119,0.8113224159182956,0.9433879204085227,0.29054410987849977,33.4,19.7,71.42857142857143,0.092445853143159,4.761904761904762,0.6,93.7,98.5,88.9,56.1
Cadaval,2019,0.16821472975937982,0.99,13673,136.73,11.555620566079135,943.7,81.88847008794819,18.90587288817377,1.8920500255978938,0.6377532363051269,1.2542967892927668,0.21941051707745193,42.9,19.5,50.0,0.07313683902581732,10.0,0.8,42.1,41.4,43.0,63.3
Cascais,2019,0.19896258567094866,1.47,213608,2136.08,8.218325156361185,1183.6,94.26694045174538,21.495449608628892,2.6493857907943523,1.184131680461406,1.4652541103329464,0.2654394966480656,32.2,24.9,54.76336816226184,0.7616755926744317,2.028272894898586,0.5,125.3,124.9,125.7,82.5
Lisboa,2019,0.3044071322728477,2.32,509515,5095.15,10.782999519150565,1616.1,79.93536524210174,17.94000176638568,3.1089958097406356,1.4939501290442871,1.6150456806963485,0.5157846187060244,51.2,29.8,56.12770339855819,1.905733884183979,3.3470648815653963,0.6,253.2,241.9,266.5,32.7
Loures,2019,0.24194265444318092,1.67,213687,2136.87,9.289755577082369,1184.3,82.2302383939774,20.861353287752646,2.4859256763396935,1.0744687323047262,1.4114569440349671,0.1871896746175481,35.0,25.4,56.231884057971016,0.3229021887152705,1.7391304347826086,0.6,72.7,71.6,73.9,103.3
Lourinhã,2019,0.17017984915877005,1.35,25855,258.55,9.0388706246374,904.2,84.67393540423781,21.106169019532004,2.203829046606072,0.7638754592922065,1.4399535873138658,0.3403596983175401,31.3,21.4,63.04347826086956,0.17791529684780505,2.1739130434782608,0.6,74.2,63.2,87.2,61.4
Mafra,2019,0.15091492171288437,1.28,84816,848.16,7.076495000943218,973.5,90.32929974211466,22.85064138841728,1.696495944161479,0.7227409922656103,0.9737549518958687,0.47160913035276364,24.1,25.0,55.3921568627451,0.24052065647990947,1.4705882352941178,0.4,93.3,94.4,92.1,51.3
Oeiras,2019,0.16064664502164502,1.6,177408,1774.08,10.042388167388168,1791.5,77.73492286115007,20.33561056998557,2.040437860750361,0.8824292027417028,1.1580086580086582,0.26548971861471865,40.8,25.6,58.42760180995475,0.9965728715728717,2.262443438914027,0.5,108.4,114.3,102.4,66.7
Sintra,2019,0.27874154960884207,1.77,391402,3914.02,7.4105395475751275,1183.9,83.8699519798473,22.393855933285984,2.1602853332379497,0.87712888539149,1.2831564478464597,0.29764794252456556,26.2,24.2,58.268482490272376,0.2626455664508613,1.264591439688716,0.4,90.9,90.6,91.2,66.2
Sobral de Monte Agraço,2019,0.22533095483992113,1.19,10651,106.51,7.877194629612243,949.6,84.84100335769307,21.556661346352456,1.753825931837386,0.8280912590367101,0.9266735517791757,0.5069946483898226,26.3,21.4,55.0,0.18777579569993427,0.0,0.5,69.0,62.6,75.8,44.4
Torres Vedras,2019,0.2152043804915319,1.49,78530,785.3,9.204125811791672,1000.1,84.56669459182724,21.069654908951993,2.268941805679358,0.9121354896218006,1.3566789761874445,0.3641920285241309,32.4,21.1,55.81395348837209,0.2737807207436649,0.0,0.5,138.2,131.4,145.0,52.4
Vila Franca de Xira,2019,0.22612481244320465,1.47,141957,1419.57,7.981994547644709,1216.4,82.72957034540859,22.41594285593525,2.180871672407842,0.9232373183428785,1.2576343540649633,0.2373958311319625,27.4,23.9,64.0625,0.18033629902012582,1.5625,0.4,115.0,118.6,111.4,89.3
Alter do Chão,2019,0.2211690363349131,0.91,3165,31.65,12.890995260663507,845.0,84.95812754992485,18.041074249605057,4.17693522906793,1.8420221169036335,2.3317535545023698,0.34755134281200634,47.2,18.5,60.0,0.1579778830963665,20.0,1.2,235.4,293.5,182.4,36.4
